country,iso2c,iso3c,year,status,lastupdated,crop_index,livestock_index,agri_va_usd,agri_va_per_worker,region,capital,longitude,latitude,income,lending,svc_va_usd,tourism_receipts_usd,tourism_pct_exports,gdp_usd,country_group,short_name,tourism_pct_gdp
Japan,JP,JPN,2005,,2026-01-28,110.45,91.08,53708008296.2705,17222.8966410807,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3356611702967.39,15554000000,2.31134163186983,4831467035389.8,Developed,Japan,0.3219312040435998
Japan,JP,JPN,2006,,2026-01-28,105.08,91.84,49812853559.7377,17453.2683953352,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3195845546791.77,11490000000,1.57707282812468,4601663122649.92,Developed,Japan,0.24969233283168615
Japan,JP,JPN,2007,,2026-01-28,108.09,92.5,48241453544.9052,18559.7382554376,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3185693843495.1,12422000000,1.54848703032317,4579750920354.81,Developed,Japan,0.27123745845631325
Japan,JP,JPN,2008,,2026-01-28,108.94,92.74,53829594763.9066,20111.4915001072,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3588027225363.9,13781000000,1.54815203324999,5106679115127.3,Developed,Japan,0.2698622664419451
Japan,JP,JPN,2009,,2026-01-28,104.43,93.49,57249057124.0172,18898.4925092006,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3803711869496.77,12537000000,1.87382470303388,5289493117993.89,Developed,Japan,0.23701703963563947
Japan,JP,JPN,2010,,2026-01-28,100.44,92.75,63826702874.6623,18566.7111780005,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,4062690907226.74,15356000000,1.76507846587626,5759071769013.11,Developed,Japan,0.2666401916125356
Japan,JP,JPN,2011,,2026-01-28,100.36,90.57,67334928823.2981,20053.6211205967,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,4468613171496.46,12533000000,1.34667806656334,6233147172341.35,Developed,Japan,0.20107017616419035
Japan,JP,JPN,2012,,2026-01-28,101.42,93.12,70429476440.8907,20372.4689150796,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,4500240011457.14,16197000000,1.77284910800489,6272362996105.03,Developed,Japan,0.2582280395770765
Japan,JP,JPN,2013,,2026-01-28,101.07,100.8,55600834051.0709,20803.4724081514,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3733109714404.97,16865000000,2.03109971342358,5212328181166.18,Developed,Japan,0.3235598261241239
Japan,JP,JPN,2014,,2026-01-28,101.89,100.02,48803725389.1671,19825.5754073928,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3471186559740.9,20790000000,2.40911203154827,4896994405353.29,Developed,Japan,0.42454612521657803
Japan,JP,JPN,2015,,2026-01-28,99.82,99.63,45965919991.1669,19073.4365737126,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3102362945035.49,27285000000,3.47707717432204,4444930651964.18,Developed,Japan,0.6138453473496369
Japan,JP,JPN,2016,,2026-01-28,98.3,100.35,56290438046.6344,17915.6867316975,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3496923051377.66,33456000000,4.12261250156936,5003677627544.24,Developed,Japan,0.6686282068978913
Japan,JP,JPN,2017,,2026-01-28,98.65,100.89,55641568300.4069,18158.4264116686,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3428696006571.98,36978000000,4.22357825807154,4930837369151.42,Developed,Japan,0.7499334744103269
Japan,JP,JPN,2018,,2026-01-28,96.95,101.91,52639310285.0882,17006.1626746703,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3498529043497.21,45276000000,4.86928999618968,5040880939324.86,Developed,Japan,0.898176341496055
Japan,JP,JPN,2019,,2026-01-28,97.86,102.48,53173266353.0172,18278.2576919344,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3563539955743.73,49209000000,5.43966806815605,5117993853016.51,Developed,Japan,0.961490017636433
Japan,JP,JPN,2020,,2026-01-28,95.99,103.8,53895785664.1926,18366.7442885027,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3511299150564.74,11395000000,1.43461261665333,5054068005376.28,Developed,Japan,0.225461944474798
Japan,JP,JPN,2021,,2026-01-28,95.82,104.09,50916445061.2107,20001.6872649314,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,3477947716743.25,NA,NA,5039148168861.22,Developed,Japan,NA
Japan,JP,JPN,2022,,2026-01-28,94.6,104.84,39294852250.8559,21122.5914266916,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2999014272514.77,NA,NA,4262463317796.53,Developed,Japan,NA
Japan,JP,JPN,2023,,2026-01-28,NA,NA,39496452070.8984,21901.64014241,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,2939644574045.92,NA,NA,4213167237905.83,Developed,Japan,NA
Japan,JP,JPN,2024,,2026-01-28,NA,NA,NA,NA,East Asia & Pacific,Tokyo,139.77,35.67,High income,Not classified,NA,NA,NA,4027597523550.58,Developed,Japan,NA
"Korea, Rep.",KR,KOR,1990,,2026-01-28,101.46,46.42,21526095838.1337,NA,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,137913446314.465,NA,NA,292064221388.988,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,1991,,2026-01-28,98.44,48.13,22533204664.1094,6853.78861610841,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,162942336251.845,NA,NA,340851946803.812,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,1992,,2026-01-28,103.31,58.04,23458888404.3928,8484.86780372834,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,180219504034.326,NA,NA,366921291824.719,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,1993,,2026-01-28,101.41,61.36,23190827422.6495,8347.35220146114,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,201762665341.757,NA,NA,405705302846.447,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,1994,,2026-01-28,100.23,62.96,26193179427.9091,8690.6895716694,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,238056755041.846,NA,NA,479181794216.859,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,1995,,2026-01-28,107.49,64.84,30149624004.8761,9642.75280719185,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,291442216397.223,6670000000,4.6318704631801,586286469400.665,Developed,South Korea,1.1376691000251888
"Korea, Rep.",KR,KOR,1996,,2026-01-28,109.48,70.03,30222263989.7182,10367.9832402325,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,320298145336.715,6350000000,4.25040295158691,631196863758.281,Developed,South Korea,1.0060252774690202
"Korea, Rep.",KR,KOR,1997,,2026-01-28,109.98,74.59,25454404401.9421,11000.8133634572,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,302130939781.509,6317000000,3.93287772467117,589202526424.141,Developed,South Korea,1.0721271068435083
"Korea, Rep.",KR,KOR,1998,,2026-01-28,105.64,77.03,16167622840.1896,9673.20614249345,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,210061289246.956,8263000000,5.33201350458413,397297216492.19,Developed,South Korea,2.0798031440933675
"Korea, Rep.",KR,KOR,1999,,2026-01-28,111.84,79.93,21106365682.7836,10601.2112711565,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,270917291118.135,8337000000,5.07557659572914,515697079289.011,Developed,South Korea,1.6166467360052108
"Korea, Rep.",KR,KOR,2000,,2026-01-28,116.57,76.16,22144952396.5313,10503.3840196302,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,313386135199.599,8527000000,4.21961599366588,597487173479.109,Developed,South Korea,1.4271436071753838
"Korea, Rep.",KR,KOR,2001,,2026-01-28,118.03,73.98,19448106134.6035,10887.2523985709,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,304892135102.656,7917000000,4.46792877048153,567564806235.441,Developed,South Korea,1.3949067865063882
"Korea, Rep.",KR,KOR,2002,,2026-01-28,108.68,76.44,20023127064.6524,11040.4210880299,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,352446985556.495,7617000000,3.96761939190256,650014391470.21,Developed,South Korea,1.1718202088990342
"Korea, Rep.",KR,KOR,2003,,2026-01-28,102.79,77.76,20728940625.246,11099.7963307048,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,396773553050.979,7002000000,3.03547500068279,728516494684.269,Developed,South Korea,0.961131292303078
"Korea, Rep.",KR,KOR,2004,,2026-01-28,111.45,71.46,23345544194.1426,12821.3472958306,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,441980104760.315,8222000000,2.72849485113575,823251107638.814,Developed,South Korea,0.9987232235352483
"Korea, Rep.",KR,KOR,2005,,2026-01-28,109.58,73.55,24351228722.2735,13582.9237929358,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,528775578017.622,8282000000,2.46635122068304,971740329983.878,Developed,South Korea,0.8522853013764907
"Korea, Rep.",KR,KOR,2006,,2026-01-28,107.3,77.26,26150658181.0355,14294.7537972035,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,604019625247.633,8437000000,2.18505558722365,1095175538508.19,Developed,South Korea,0.7703787843447077
"Korea, Rep.",KR,KOR,2007,,2026-01-28,106.04,80,26605225484.9114,15488.1280728288,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,677686363077.266,9253000000,2.03713741353779,1220911904593.06,Developed,South Korea,0.7578761387443511
"Korea, Rep.",KR,KOR,2008,,2026-01-28,109.74,82.2,22287803230.1172,16791.2826372442,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,617714657645.633,13440000000,2.56510578198509,1091580692542.34,Developed,South Korea,1.231242004537259
"Korea, Rep.",KR,KOR,2009,,2026-01-28,108.86,86.63,21018380020.8312,17944.9112264447,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,553338554188.562,13262000000,3.03845099942173,983065242417.36,Developed,South Korea,1.3490457629636776
"Korea, Rep.",KR,KOR,2010,,2026-01-28,101.3,85.5,24386489805.0949,18155.9687453867,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,654612870311.122,14315000000,2.61803851397098,1192830015737.68,Developed,South Korea,1.2000871717792243
"Korea, Rep.",KR,KOR,2011,,2026-01-28,99.66,79.71,27549253392.7649,18235.3383529899,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,714871047459.05,17329000000,2.55675685963746,1307103477219.1,Developed,South Korea,1.3257557876647947
"Korea, Rep.",KR,KOR,2012,,2026-01-28,97.44,90.14,27803881535.3157,18449.5372933096,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,734177210696.386,18731000000,2.65011656070303,1335343586437.67,Developed,South Korea,1.402710148177606
"Korea, Rep.",KR,KOR,2013,,2026-01-28,99.72,96.95,28622831871.7422,19423.1735654543,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,788127755466.411,19457000000,2.69593019429347,1434669686501.84,Developed,South Korea,1.3562006769266917
"Korea, Rep.",KR,KOR,2014,,2026-01-28,105.44,98.21,30374415865.6586,21323.3515642918,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,858981041753.733,22390000000,3.08700359079596,1556252422020.44,Developed,South Korea,1.4387126203428924
"Korea, Rep.",KR,KOR,2015,,2026-01-28,97.64,101.56,29223243239.6586,21540.5538893823,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,848285493864.685,18711000000,2.92094162628276,1539212301135.55,Developed,South Korea,1.2156217817513546
"Korea, Rep.",KR,KOR,2016,,2026-01-28,96.92,100.24,27468636053.3009,21159.7123354268,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,868161970420.433,20924000000,3.44862140848265,1579150518945.44,Developed,South Korea,1.3250161874355773
"Korea, Rep.",KR,KOR,2017,,2026-01-28,96.22,98.91,29328891721.3852,21335.4921719417,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,933178031350.641,17173000000,2.56309033501664,1710196756713.17,Developed,South Korea,1.0041534655348556
"Korea, Rep.",KR,KOR,2018,,2026-01-28,97.18,103.02,29175759634.956,20198.7119704984,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,1010366915529.72,23104000000,3.16517431474195,1824251454306.83,Developed,South Korea,1.2664920696899729
"Korea, Rep.",KR,KOR,2019,,2026-01-28,97.12,105.11,26386409320.7449,19964.051348555,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,996988906837.601,25456000000,3.85401028422418,1751045752054.63,Developed,South Korea,1.4537598443747466
"Korea, Rep.",KR,KOR,2020,,2026-01-28,90.26,109.06,27520580533.6391,17993.4262592644,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,992713590447.169,11776000000,1.93842025991556,1744070276373.34,Developed,South Korea,0.675202149794519
"Korea, Rep.",KR,KOR,2021,,2026-01-28,95.82,108.55,32342624255.9017,18515.0696529106,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,1105182849940.26,NA,NA,1942313560965.9,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,2022,,2026-01-28,93.62,109.28,26061006513.0936,17823.7745649817,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,1044916862989.59,NA,NA,1799363116866.52,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,2023,,2026-01-28,NA,NA,26707897331.8143,17581.1663822499,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,1086304079346.69,NA,NA,1844800934391.54,Developed,South Korea,NA
"Korea, Rep.",KR,KOR,2024,,2026-01-28,NA,NA,27347868341.4321,17997.5193779782,East Asia & Pacific,Seoul,126.957,37.5323,High income,Not classified,1078357751902.45,NA,NA,1875388209406.8,Developed,South Korea,NA
Lao PDR,LA,LAO,1990,,2026-01-28,19.92,40.51,402215838.646557,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,348387069.656453,NA,NA,865559879.400406,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,1991,,2026-01-28,17.23,44.08,451945261.50866,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,437206765.183455,NA,NA,1028087972.31085,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,1992,,2026-01-28,19.89,46.74,526974458.998994,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,484095750.05586,NA,NA,1127806944.61513,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,1993,,2026-01-28,18.51,51.06,576467547.438581,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,545752835.559237,NA,NA,1327748689.88094,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,1994,,2026-01-28,21.85,54.01,680500455.501832,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,602996316.412836,NA,NA,1543606345.11684,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,1995,,2026-01-28,19.09,63.27,744674994.842734,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,720593173.147423,52000000,15.848826577263,1763536304.53964,ASEAN,Lao PDR,2.9486208968958127
Lao PDR,LA,LAO,1996,,2026-01-28,19.25,63.54,758804915.20271,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,763162443.812295,63000000,18.2502896871379,1873671550.34636,ASEAN,Lao PDR,3.3623822696327994
Lao PDR,LA,LAO,1997,,2026-01-28,21.94,67.61,905872926.316291,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,973118668.86776,61000000,14.4927536231884,1747011857.33107,ASEAN,Lao PDR,3.4916763583499884
Lao PDR,LA,LAO,1998,,2026-01-28,23,70.37,434476556.78854,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,557814505.558434,97000000,20.1537502597133,1280177838.71905,ASEAN,Lao PDR,7.5770722681044465
Lao PDR,LA,LAO,1999,,2026-01-28,27.23,79.25,499043941.932673,NA,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,589427391.193743,86000000,22.355081881986,1454430642.44959,ASEAN,Lao PDR,5.912966730070852
Lao PDR,LA,LAO,2000,,2026-01-28,32.29,72.31,582206240.80985,963.2378777238,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,731114373.990861,NA,NA,1731198022.46763,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,2001,,2026-01-28,32.69,78.09,578041179.263348,983.268050755123,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,739927003.773372,108000000,22.2411040844243,1768619058.34647,ASEAN,Lao PDR,6.106459132074044
Lao PDR,LA,LAO,2002,,2026-01-28,36.4,82.79,586990203.947499,1006.20627557095,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,739364968.111763,110000000,23.0705956988444,1758176653.07746,ASEAN,Lao PDR,6.256481668520582
Lao PDR,LA,LAO,2003,,2026-01-28,34.84,91.31,649206187.552301,1014.95676817324,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,848456367.801445,77000000,16.6352132010995,2023324407.28414,ASEAN,Lao PDR,3.805618106656226
Lao PDR,LA,LAO,2004,,2026-01-28,36.68,93.19,722256593.808453,1035.67822773903,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,1042637711.84839,122000000,22.504472420546,2366398119.86321,ASEAN,Lao PDR,5.155514576180115
Lao PDR,LA,LAO,2005,,2026-01-28,38.64,96.44,774030046.394581,1033.43472268438,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,1186970246.29094,143000000,18.8825262636388,2735558734.7379,ASEAN,Lao PDR,5.227451276556164
Lao PDR,LA,LAO,2006,,2026-01-28,39.68,100.94,923518130.751753,1055.0748126703,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,1317882234.57544,160000000,14.4736022400079,3455030060.9785,ASEAN,Lao PDR,4.630929316854811
Lao PDR,LA,LAO,2007,,2026-01-28,43.1,102.99,1089072907.21328,1109.11131333899,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,1759783788.47103,190000000,15.8223420140224,4223152739.04052,ASEAN,Lao PDR,4.4990084834858965
Lao PDR,LA,LAO,2008,,2026-01-28,46.5,103.92,1316755900.97589,1126.71178218272,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,2402317500.50326,280000000,18.7474824073427,5446433157.40114,ASEAN,Lao PDR,5.140979277777584
Lao PDR,LA,LAO,2009,,2026-01-28,52.83,94.99,1412659047.86873,1139.73049763856,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,2667049404.99704,271000000,18.6904548416207,5836137329.63305,ASEAN,Lao PDR,4.643482233085821
Lao PDR,LA,LAO,2010,,2026-01-28,57.91,103.94,1611480296.62797,1154.33464731381,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,3107417940.10822,385000000,17.055027425801,7131771014.70456,ASEAN,Lao PDR,5.398378596370974
Lao PDR,LA,LAO,2011,,2026-01-28,64.61,118.25,1819256580.03346,1151.09086206856,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,3655285571.61499,413000000,17.1824085442791,8750104617.17303,ASEAN,Lao PDR,4.71994356718253
Lao PDR,LA,LAO,2012,,2026-01-28,69.68,112.69,1890618734.74851,1177.401178933,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,4092664507.40587,461000000,16.2632753660548,10192846339.4029,ASEAN,Lao PDR,4.522779846272121
Lao PDR,LA,LAO,2013,,2026-01-28,74.44,86.74,2148656923.8343,1209.01750701496,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,5091941514.92033,613000000,20.1307247683079,11983252626.5452,ASEAN,Lao PDR,5.1154725607810985
Lao PDR,LA,LAO,2014,,2026-01-28,90.44,84.49,2370184948.53659,1257.63739710625,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,5863806719.72161,642400024.414063,15.897429714732,13279245886.3854,ASEAN,Lao PDR,4.837624289137429
Lao PDR,LA,LAO,2015,,2026-01-28,103.79,111.79,2537277069.48393,1302.01783805447,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,6371983423.11626,725000000,16.1205037073355,14426380125.6488,ASEAN,Lao PDR,5.025515712781029
Lao PDR,LA,LAO,2016,,2026-01-28,105.77,103.72,2741752147.45808,1341.37215529029,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,6759172948.39563,717000000,14.1157646883332,15912501722.6143,ASEAN,Lao PDR,4.505891106871173
Lao PDR,LA,LAO,2017,,2026-01-28,97.29,122.06,2765486192.68106,1388.75374586958,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7089279766.77374,655000000,11.5852990699344,17071155481.4994,ASEAN,Lao PDR,3.836881461889596
Lao PDR,LA,LAO,2018,,2026-01-28,99.09,102.79,2849904291.02965,1358.82550738878,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7548443404.0942,833000000,13.0295254709472,18141641089.7963,ASEAN,Lao PDR,4.59164634487515
Lao PDR,LA,LAO,2019,,2026-01-28,98.73,173.1,3007923663.9572,1326.77704127841,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7780022726.9458,974000000,13.9438000244009,18740561512.5555,ASEAN,Lao PDR,5.197282906104255
Lao PDR,LA,LAO,2020,,2026-01-28,102.2,169.77,3101202233.28245,1314.16904956249,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7792011947.97777,227000000,3.51311833187478,18981805250.2424,ASEAN,Lao PDR,1.1958820407616455
Lao PDR,LA,LAO,2021,,2026-01-28,104.6,181.18,3025089182.61344,1281.97104254437,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7314103503.89463,NA,NA,18827148530.9347,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,2022,,2026-01-28,113.65,183.17,2300035454.08356,1245.64700556129,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,6230635665.01669,NA,NA,15468785203.7532,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,2023,,2026-01-28,NA,NA,2556935907.95473,1254.28735850125,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,6970579215.63955,NA,NA,15843155731.2552,ASEAN,Lao PDR,NA
Lao PDR,LA,LAO,2024,,2026-01-28,NA,NA,2767852768.82776,1276.06190165682,East Asia & Pacific,Vientiane,102.177,18.5826,Lower middle income,IDA,7184494233.26727,NA,NA,16502933121.3379,ASEAN,Lao PDR,NA
